"region"	"year"	"month"	"day"	"total_deaths"
"Sucumbíos"	2018	12	27	0
"Sucumbíos"	2018	12	28	1
"Sucumbíos"	2018	12	29	0
"Sucumbíos"	2018	12	30	2
"Sucumbíos"	2018	12	31	0
"Tungurahua"	2018	1	1	8
"Tungurahua"	2018	1	2	5
"Tungurahua"	2018	1	3	6
"Tungurahua"	2018	1	4	5
"Tungurahua"	2018	1	5	7
"Tungurahua"	2018	1	6	10
"Tungurahua"	2018	1	7	10
"Tungurahua"	2018	1	8	6
"Tungurahua"	2018	1	9	8
"Tungurahua"	2018	1	10	3
"Tungurahua"	2018	1	11	14
"Tungurahua"	2018	1	12	10
"Tungurahua"	2018	1	13	16
"Tungurahua"	2018	1	14	5
"Tungurahua"	2018	1	15	9
"Tungurahua"	2018	1	16	7
"Tungurahua"	2018	1	17	5
"Tungurahua"	2018	1	18	10
"Tungurahua"	2018	1	19	14
"Tungurahua"	2018	1	20	15
"Tungurahua"	2018	1	21	6
"Tungurahua"	2018	1	22	16
"Tungurahua"	2018	1	23	15
"Tungurahua"	2018	1	24	9
"Tungurahua"	2018	1	25	14
"Tungurahua"	2018	1	26	8
"Tungurahua"	2018	1	27	13
"Tungurahua"	2018	1	28	8
"Tungurahua"	2018	1	29	6
"Tungurahua"	2018	1	30	9
"Tungurahua"	2018	1	31	7
"Tungurahua"	2018	2	1	9
"Tungurahua"	2018	2	2	8
"Tungurahua"	2018	2	3	11
"Tungurahua"	2018	2	4	11
"Tungurahua"	2018	2	5	12
"Tungurahua"	2018	2	6	5
"Tungurahua"	2018	2	7	7
"Tungurahua"	2018	2	8	12
"Tungurahua"	2018	2	9	12
"Tungurahua"	2018	2	10	7
"Tungurahua"	2018	2	11	9
"Tungurahua"	2018	2	12	8
"Tungurahua"	2018	2	13	7
"Tungurahua"	2018	2	14	13
"Tungurahua"	2018	2	15	10
"Tungurahua"	2018	2	16	6
"Tungurahua"	2018	2	17	10
"Tungurahua"	2018	2	18	10
"Tungurahua"	2018	2	19	8
"Tungurahua"	2018	2	20	7
"Tungurahua"	2018	2	21	10
"Tungurahua"	2018	2	22	8
"Tungurahua"	2018	2	23	10
"Tungurahua"	2018	2	24	5
"Tungurahua"	2018	2	25	9
"Tungurahua"	2018	2	26	11
"Tungurahua"	2018	2	27	9
"Tungurahua"	2018	2	28	2
"Tungurahua"	2018	3	1	10
"Tungurahua"	2018	3	2	4
"Tungurahua"	2018	3	3	4
"Tungurahua"	2018	3	4	11
"Tungurahua"	2018	3	5	7
"Tungurahua"	2018	3	6	8
"Tungurahua"	2018	3	7	7
"Tungurahua"	2018	3	8	8
"Tungurahua"	2018	3	9	10
"Tungurahua"	2018	3	10	3
"Tungurahua"	2018	3	11	8
"Tungurahua"	2018	3	12	3
"Tungurahua"	2018	3	13	5
"Tungurahua"	2018	3	14	11
"Tungurahua"	2018	3	15	2
"Tungurahua"	2018	3	16	4
"Tungurahua"	2018	3	17	6
"Tungurahua"	2018	3	18	11
"Tungurahua"	2018	3	19	8
"Tungurahua"	2018	3	20	2
"Tungurahua"	2018	3	21	5
"Tungurahua"	2018	3	22	8
"Tungurahua"	2018	3	23	8
"Tungurahua"	2018	3	24	10
"Tungurahua"	2018	3	25	7
"Tungurahua"	2018	3	26	9
"Tungurahua"	2018	3	27	10
"Tungurahua"	2018	3	28	11
"Tungurahua"	2018	3	29	6
"Tungurahua"	2018	3	30	7
"Tungurahua"	2018	3	31	7
"Tungurahua"	2018	4	1	6
"Tungurahua"	2018	4	2	8
"Tungurahua"	2018	4	3	4
"Tungurahua"	2018	4	4	3
"Tungurahua"	2018	4	5	6
"Tungurahua"	2018	4	6	8
"Tungurahua"	2018	4	7	5
"Tungurahua"	2018	4	8	10
"Tungurahua"	2018	4	9	12
"Tungurahua"	2018	4	10	3
"Tungurahua"	2018	4	11	4
"Tungurahua"	2018	4	12	4
"Tungurahua"	2018	4	13	9
"Tungurahua"	2018	4	14	1
"Tungurahua"	2018	4	15	5
"Tungurahua"	2018	4	16	3
"Tungurahua"	2018	4	17	6
"Tungurahua"	2018	4	18	8
"Tungurahua"	2018	4	19	6
"Tungurahua"	2018	4	20	2
"Tungurahua"	2018	4	21	7
"Tungurahua"	2018	4	22	3
"Tungurahua"	2018	4	23	7
"Tungurahua"	2018	4	24	5
"Tungurahua"	2018	4	25	8
"Tungurahua"	2018	4	26	3
"Tungurahua"	2018	4	27	1
"Tungurahua"	2018	4	28	12
"Tungurahua"	2018	4	29	9
"Tungurahua"	2018	4	30	7
"Tungurahua"	2018	5	1	10
"Tungurahua"	2018	5	2	9
"Tungurahua"	2018	5	3	3
"Tungurahua"	2018	5	4	9
"Tungurahua"	2018	5	5	4
"Tungurahua"	2018	5	6	5
"Tungurahua"	2018	5	7	7
"Tungurahua"	2018	5	8	9
"Tungurahua"	2018	5	9	6
"Tungurahua"	2018	5	10	7
"Tungurahua"	2018	5	11	3
"Tungurahua"	2018	5	12	5
"Tungurahua"	2018	5	13	6
"Tungurahua"	2018	5	14	10
"Tungurahua"	2018	5	15	10
"Tungurahua"	2018	5	16	8
"Tungurahua"	2018	5	17	5
"Tungurahua"	2018	5	18	10
"Tungurahua"	2018	5	19	6
"Tungurahua"	2018	5	20	9
"Tungurahua"	2018	5	21	7
"Tungurahua"	2018	5	22	8
"Tungurahua"	2018	5	23	10
"Tungurahua"	2018	5	24	11
"Tungurahua"	2018	5	25	6
"Tungurahua"	2018	5	26	9
"Tungurahua"	2018	5	27	5
"Tungurahua"	2018	5	28	8
"Tungurahua"	2018	5	29	11
"Tungurahua"	2018	5	30	3
"Tungurahua"	2018	5	31	2
"Tungurahua"	2018	6	1	9
"Tungurahua"	2018	6	2	7
"Tungurahua"	2018	6	3	6
"Tungurahua"	2018	6	4	10
"Tungurahua"	2018	6	5	12
"Tungurahua"	2018	6	6	8
"Tungurahua"	2018	6	7	7
"Tungurahua"	2018	6	8	5
"Tungurahua"	2018	6	9	14
"Tungurahua"	2018	6	10	11
"Tungurahua"	2018	6	11	9
"Tungurahua"	2018	6	12	10
"Tungurahua"	2018	6	13	5
"Tungurahua"	2018	6	14	9
"Tungurahua"	2018	6	15	8
"Tungurahua"	2018	6	16	15
"Tungurahua"	2018	6	17	6
"Tungurahua"	2018	6	18	5
"Tungurahua"	2018	6	19	8
"Tungurahua"	2018	6	20	8
"Tungurahua"	2018	6	21	9
"Tungurahua"	2018	6	22	8
"Tungurahua"	2018	6	23	11
"Tungurahua"	2018	6	24	7
"Tungurahua"	2018	6	25	3
"Tungurahua"	2018	6	26	7
"Tungurahua"	2018	6	27	9
"Tungurahua"	2018	6	28	10
"Tungurahua"	2018	6	29	10
"Tungurahua"	2018	6	30	9
"Tungurahua"	2018	7	1	5
"Tungurahua"	2018	7	2	7
"Tungurahua"	2018	7	3	7
"Tungurahua"	2018	7	4	10
"Tungurahua"	2018	7	5	5
"Tungurahua"	2018	7	6	6
"Tungurahua"	2018	7	7	8
"Tungurahua"	2018	7	8	16
"Tungurahua"	2018	7	9	9
"Tungurahua"	2018	7	10	7
"Tungurahua"	2018	7	11	7
"Tungurahua"	2018	7	12	5
"Tungurahua"	2018	7	13	4
"Tungurahua"	2018	7	14	8
"Tungurahua"	2018	7	15	11
"Tungurahua"	2018	7	16	8
"Tungurahua"	2018	7	17	1
"Tungurahua"	2018	7	18	6
"Tungurahua"	2018	7	19	6
"Tungurahua"	2018	7	20	7
"Tungurahua"	2018	7	21	6
"Tungurahua"	2018	7	22	11
"Tungurahua"	2018	7	23	4
"Tungurahua"	2018	7	24	9
"Tungurahua"	2018	7	25	5
"Tungurahua"	2018	7	26	11
"Tungurahua"	2018	7	27	9
"Tungurahua"	2018	7	28	9
"Tungurahua"	2018	7	29	14
"Tungurahua"	2018	7	30	11
"Tungurahua"	2018	7	31	10
"Tungurahua"	2018	8	1	13
"Tungurahua"	2018	8	2	6
"Tungurahua"	2018	8	3	6
"Tungurahua"	2018	8	4	12
"Tungurahua"	2018	8	5	6
"Tungurahua"	2018	8	6	5
"Tungurahua"	2018	8	7	5
"Tungurahua"	2018	8	8	5
"Tungurahua"	2018	8	9	5
"Tungurahua"	2018	8	10	9
"Tungurahua"	2018	8	11	14
"Tungurahua"	2018	8	12	4
"Tungurahua"	2018	8	13	10
"Tungurahua"	2018	8	14	11
"Tungurahua"	2018	8	15	6
"Tungurahua"	2018	8	16	16
"Tungurahua"	2018	8	17	14
"Tungurahua"	2018	8	18	8
"Tungurahua"	2018	8	19	6
"Tungurahua"	2018	8	20	11
"Tungurahua"	2018	8	21	1
"Tungurahua"	2018	8	22	8
"Tungurahua"	2018	8	23	10
"Tungurahua"	2018	8	24	6
"Tungurahua"	2018	8	25	7
"Tungurahua"	2018	8	26	7
"Tungurahua"	2018	8	27	4
"Tungurahua"	2018	8	28	4
"Tungurahua"	2018	8	29	5
"Tungurahua"	2018	8	30	5
"Tungurahua"	2018	8	31	7
"Tungurahua"	2018	9	1	5
"Tungurahua"	2018	9	2	7
"Tungurahua"	2018	9	3	6
"Tungurahua"	2018	9	4	11
"Tungurahua"	2018	9	5	12
"Tungurahua"	2018	9	6	12
"Tungurahua"	2018	9	7	9
"Tungurahua"	2018	9	8	8
"Tungurahua"	2018	9	9	11
"Tungurahua"	2018	9	10	9
"Tungurahua"	2018	9	11	10
"Tungurahua"	2018	9	12	10
"Tungurahua"	2018	9	13	8
"Tungurahua"	2018	9	14	9
"Tungurahua"	2018	9	15	6
"Tungurahua"	2018	9	16	8
"Tungurahua"	2018	9	17	12
"Tungurahua"	2018	9	18	3
"Tungurahua"	2018	9	19	4
"Tungurahua"	2018	9	20	8
"Tungurahua"	2018	9	21	4
"Tungurahua"	2018	9	22	7
"Tungurahua"	2018	9	23	14
"Tungurahua"	2018	9	24	5
"Tungurahua"	2018	9	25	11
"Tungurahua"	2018	9	26	9
"Tungurahua"	2018	9	27	8
"Tungurahua"	2018	9	28	4
"Tungurahua"	2018	9	29	13
"Tungurahua"	2018	9	30	9
"Tungurahua"	2018	10	1	5
"Tungurahua"	2018	10	2	5
"Tungurahua"	2018	10	3	8
"Tungurahua"	2018	10	4	11
"Tungurahua"	2018	10	5	5
"Tungurahua"	2018	10	6	10
"Tungurahua"	2018	10	7	6
"Tungurahua"	2018	10	8	6
"Tungurahua"	2018	10	9	9
"Tungurahua"	2018	10	10	8
"Tungurahua"	2018	10	11	8
"Tungurahua"	2018	10	12	3
"Tungurahua"	2018	10	13	3
"Tungurahua"	2018	10	14	8
"Tungurahua"	2018	10	15	9
"Tungurahua"	2018	10	16	9
"Tungurahua"	2018	10	17	5
"Tungurahua"	2018	10	18	7
"Tungurahua"	2018	10	19	7
"Tungurahua"	2018	10	20	8
"Tungurahua"	2018	10	21	10
"Tungurahua"	2018	10	22	9
"Tungurahua"	2018	10	23	5
"Tungurahua"	2018	10	24	4
"Tungurahua"	2018	10	25	6
"Tungurahua"	2018	10	26	6
"Tungurahua"	2018	10	27	4
"Tungurahua"	2018	10	28	8
"Tungurahua"	2018	10	29	8
"Tungurahua"	2018	10	30	7
"Tungurahua"	2018	10	31	1
"Tungurahua"	2018	11	1	6
"Tungurahua"	2018	11	2	8
"Tungurahua"	2018	11	3	5
"Tungurahua"	2018	11	4	11
"Tungurahua"	2018	11	5	10
"Tungurahua"	2018	11	6	12
"Tungurahua"	2018	11	7	6
"Tungurahua"	2018	11	8	3
"Tungurahua"	2018	11	9	13
"Tungurahua"	2018	11	10	9
"Tungurahua"	2018	11	11	5
"Tungurahua"	2018	11	12	8
"Tungurahua"	2018	11	13	10
"Tungurahua"	2018	11	14	11
"Tungurahua"	2018	11	15	2
"Tungurahua"	2018	11	16	8
"Tungurahua"	2018	11	17	10
"Tungurahua"	2018	11	18	7
"Tungurahua"	2018	11	19	7
"Tungurahua"	2018	11	20	6
"Tungurahua"	2018	11	21	10
"Tungurahua"	2018	11	22	6
"Tungurahua"	2018	11	23	8
"Tungurahua"	2018	11	24	6
"Tungurahua"	2018	11	25	5
"Tungurahua"	2018	11	26	9
"Tungurahua"	2018	11	27	3
"Tungurahua"	2018	11	28	6
"Tungurahua"	2018	11	29	6
"Tungurahua"	2018	11	30	3
"Tungurahua"	2018	12	1	12
"Tungurahua"	2018	12	2	5
"Tungurahua"	2018	12	3	5
"Tungurahua"	2018	12	4	6
"Tungurahua"	2018	12	5	11
"Tungurahua"	2018	12	6	5
"Tungurahua"	2018	12	7	13
"Tungurahua"	2018	12	8	1
"Tungurahua"	2018	12	9	4
"Tungurahua"	2018	12	10	4
"Tungurahua"	2018	12	11	4
"Tungurahua"	2018	12	12	9
"Tungurahua"	2018	12	13	11
"Tungurahua"	2018	12	14	7
"Tungurahua"	2018	12	15	8
"Tungurahua"	2018	12	16	10
"Tungurahua"	2018	12	17	7
"Tungurahua"	2018	12	18	11
"Tungurahua"	2018	12	19	12
"Tungurahua"	2018	12	20	10
"Tungurahua"	2018	12	21	7
"Tungurahua"	2018	12	22	12
"Tungurahua"	2018	12	23	9
"Tungurahua"	2018	12	24	12
"Tungurahua"	2018	12	25	9
"Tungurahua"	2018	12	26	8
"Tungurahua"	2018	12	27	4
"Tungurahua"	2018	12	28	5
"Tungurahua"	2018	12	29	2
"Tungurahua"	2018	12	30	1
"Tungurahua"	2018	12	31	4
"Zamora Chinchipe"	2018	1	1	0
"Zamora Chinchipe"	2018	1	2	0
"Zamora Chinchipe"	2018	1	3	0
"Zamora Chinchipe"	2018	1	4	1
"Zamora Chinchipe"	2018	1	5	0
"Zamora Chinchipe"	2018	1	6	1
"Zamora Chinchipe"	2018	1	7	1
"Zamora Chinchipe"	2018	1	8	0
"Zamora Chinchipe"	2018	1	9	2
"Zamora Chinchipe"	2018	1	10	0
"Zamora Chinchipe"	2018	1	11	0
"Zamora Chinchipe"	2018	1	12	1
"Zamora Chinchipe"	2018	1	13	0
"Zamora Chinchipe"	2018	1	14	0
"Zamora Chinchipe"	2018	1	15	0
"Zamora Chinchipe"	2018	1	16	0
"Zamora Chinchipe"	2018	1	17	1
"Zamora Chinchipe"	2018	1	18	1
"Zamora Chinchipe"	2018	1	19	2
"Zamora Chinchipe"	2018	1	20	2
"Zamora Chinchipe"	2018	1	21	1
"Zamora Chinchipe"	2018	1	22	1
"Zamora Chinchipe"	2018	1	23	1
"Zamora Chinchipe"	2018	1	24	1
"Zamora Chinchipe"	2018	1	25	0
"Zamora Chinchipe"	2018	1	26	0
"Zamora Chinchipe"	2018	1	27	0
"Zamora Chinchipe"	2018	1	28	1
"Zamora Chinchipe"	2018	1	29	0
"Zamora Chinchipe"	2018	1	30	3
"Zamora Chinchipe"	2018	1	31	1
"Zamora Chinchipe"	2018	2	1	0
"Zamora Chinchipe"	2018	2	2	3
"Zamora Chinchipe"	2018	2	3	0
"Zamora Chinchipe"	2018	2	4	2
"Zamora Chinchipe"	2018	2	5	3
"Zamora Chinchipe"	2018	2	6	0
"Zamora Chinchipe"	2018	2	7	1
"Zamora Chinchipe"	2018	2	8	0
"Zamora Chinchipe"	2018	2	9	1
"Zamora Chinchipe"	2018	2	10	0
"Zamora Chinchipe"	2018	2	11	0
"Zamora Chinchipe"	2018	2	12	0
"Zamora Chinchipe"	2018	2	13	0
"Zamora Chinchipe"	2018	2	14	0
"Zamora Chinchipe"	2018	2	15	1
"Zamora Chinchipe"	2018	2	16	1
"Zamora Chinchipe"	2018	2	17	1
"Zamora Chinchipe"	2018	2	18	0
"Zamora Chinchipe"	2018	2	19	2
"Zamora Chinchipe"	2018	2	20	1
"Zamora Chinchipe"	2018	2	21	0
"Zamora Chinchipe"	2018	2	22	0
"Zamora Chinchipe"	2018	2	23	0
"Zamora Chinchipe"	2018	2	24	0
"Zamora Chinchipe"	2018	2	25	0
"Zamora Chinchipe"	2018	2	26	0
"Zamora Chinchipe"	2018	2	27	0
"Zamora Chinchipe"	2018	2	28	1
"Zamora Chinchipe"	2018	3	1	0
"Zamora Chinchipe"	2018	3	2	0
"Zamora Chinchipe"	2018	3	3	0
"Zamora Chinchipe"	2018	3	4	0
"Zamora Chinchipe"	2018	3	5	0
"Zamora Chinchipe"	2018	3	6	1
"Zamora Chinchipe"	2018	3	7	2
"Zamora Chinchipe"	2018	3	8	0
"Zamora Chinchipe"	2018	3	9	0
"Zamora Chinchipe"	2018	3	10	1
"Zamora Chinchipe"	2018	3	11	1
"Zamora Chinchipe"	2018	3	12	1
"Zamora Chinchipe"	2018	3	13	1
"Zamora Chinchipe"	2018	3	14	0
"Zamora Chinchipe"	2018	3	15	0
"Zamora Chinchipe"	2018	3	16	2
"Zamora Chinchipe"	2018	3	17	3
"Zamora Chinchipe"	2018	3	18	0
"Zamora Chinchipe"	2018	3	19	0
"Zamora Chinchipe"	2018	3	20	0
"Zamora Chinchipe"	2018	3	21	0
"Zamora Chinchipe"	2018	3	22	0
"Zamora Chinchipe"	2018	3	23	1
"Zamora Chinchipe"	2018	3	24	0
"Zamora Chinchipe"	2018	3	25	1
"Zamora Chinchipe"	2018	3	26	0
"Zamora Chinchipe"	2018	3	27	0
"Zamora Chinchipe"	2018	3	28	1
"Zamora Chinchipe"	2018	3	29	1
"Zamora Chinchipe"	2018	3	30	1
"Zamora Chinchipe"	2018	3	31	0
"Zamora Chinchipe"	2018	4	1	0
"Zamora Chinchipe"	2018	4	2	2
"Zamora Chinchipe"	2018	4	3	0
"Zamora Chinchipe"	2018	4	4	1
"Zamora Chinchipe"	2018	4	5	0
"Zamora Chinchipe"	2018	4	6	1
"Zamora Chinchipe"	2018	4	7	1
"Zamora Chinchipe"	2018	4	8	0
"Zamora Chinchipe"	2018	4	9	2
"Zamora Chinchipe"	2018	4	10	0
"Zamora Chinchipe"	2018	4	11	0
"Zamora Chinchipe"	2018	4	12	2
"Zamora Chinchipe"	2018	4	13	0
"Zamora Chinchipe"	2018	4	14	1
"Zamora Chinchipe"	2018	4	15	0
"Zamora Chinchipe"	2018	4	16	0
"Zamora Chinchipe"	2018	4	17	1
"Zamora Chinchipe"	2018	4	18	0
"Zamora Chinchipe"	2018	4	19	1
"Zamora Chinchipe"	2018	4	20	1
"Zamora Chinchipe"	2018	4	21	0
"Zamora Chinchipe"	2018	4	22	0
"Zamora Chinchipe"	2018	4	23	1
"Zamora Chinchipe"	2018	4	24	0
"Zamora Chinchipe"	2018	4	25	1
"Zamora Chinchipe"	2018	4	26	2
"Zamora Chinchipe"	2018	4	27	2
"Zamora Chinchipe"	2018	4	28	2
"Zamora Chinchipe"	2018	4	29	1
"Zamora Chinchipe"	2018	4	30	0
"Zamora Chinchipe"	2018	5	1	0
"Zamora Chinchipe"	2018	5	2	2
"Zamora Chinchipe"	2018	5	3	4
"Zamora Chinchipe"	2018	5	4	2
"Zamora Chinchipe"	2018	5	5	2
"Zamora Chinchipe"	2018	5	6	2
"Zamora Chinchipe"	2018	5	7	0
"Zamora Chinchipe"	2018	5	8	3
"Zamora Chinchipe"	2018	5	9	1
"Zamora Chinchipe"	2018	5	10	0
"Zamora Chinchipe"	2018	5	11	0
"Zamora Chinchipe"	2018	5	12	2
"Zamora Chinchipe"	2018	5	13	0
"Zamora Chinchipe"	2018	5	14	0
"Zamora Chinchipe"	2018	5	15	0
"Zamora Chinchipe"	2018	5	16	1
"Zamora Chinchipe"	2018	5	17	1
"Zamora Chinchipe"	2018	5	18	0
"Zamora Chinchipe"	2018	5	19	1
"Zamora Chinchipe"	2018	5	20	1
"Zamora Chinchipe"	2018	5	21	1
"Zamora Chinchipe"	2018	5	22	0
"Zamora Chinchipe"	2018	5	23	2
"Zamora Chinchipe"	2018	5	24	1
"Zamora Chinchipe"	2018	5	25	1
"Zamora Chinchipe"	2018	5	26	1
"Zamora Chinchipe"	2018	5	27	0
"Zamora Chinchipe"	2018	5	28	0
"Zamora Chinchipe"	2018	5	29	0
"Zamora Chinchipe"	2018	5	30	0
"Zamora Chinchipe"	2018	5	31	0
"Zamora Chinchipe"	2018	6	1	1
"Zamora Chinchipe"	2018	6	2	0
"Zamora Chinchipe"	2018	6	3	1
"Zamora Chinchipe"	2018	6	4	2
"Zamora Chinchipe"	2018	6	5	1
"Zamora Chinchipe"	2018	6	6	0
"Zamora Chinchipe"	2018	6	7	0
"Zamora Chinchipe"	2018	6	8	2
"Zamora Chinchipe"	2018	6	9	2
"Zamora Chinchipe"	2018	6	10	0
"Zamora Chinchipe"	2018	6	11	0
"Zamora Chinchipe"	2018	6	12	0
"Zamora Chinchipe"	2018	6	13	0
"Zamora Chinchipe"	2018	6	14	1
"Zamora Chinchipe"	2018	6	15	1
"Zamora Chinchipe"	2018	6	16	0
"Zamora Chinchipe"	2018	6	17	1
"Zamora Chinchipe"	2018	6	18	0
"Zamora Chinchipe"	2018	6	19	0
"Zamora Chinchipe"	2018	6	20	1
"Zamora Chinchipe"	2018	6	21	1
"Zamora Chinchipe"	2018	6	22	0
"Zamora Chinchipe"	2018	6	23	0
"Zamora Chinchipe"	2018	6	24	1
"Zamora Chinchipe"	2018	6	25	0
"Zamora Chinchipe"	2018	6	26	0
"Zamora Chinchipe"	2018	6	27	0
"Zamora Chinchipe"	2018	6	28	1
"Zamora Chinchipe"	2018	6	29	1
"Zamora Chinchipe"	2018	6	30	0
"Zamora Chinchipe"	2018	7	1	0
"Zamora Chinchipe"	2018	7	2	1
"Zamora Chinchipe"	2018	7	3	0
"Zamora Chinchipe"	2018	7	4	0
"Zamora Chinchipe"	2018	7	5	0
"Zamora Chinchipe"	2018	7	6	0
"Zamora Chinchipe"	2018	7	7	1
"Zamora Chinchipe"	2018	7	8	0
"Zamora Chinchipe"	2018	7	9	0
"Zamora Chinchipe"	2018	7	10	1
"Zamora Chinchipe"	2018	7	11	0
"Zamora Chinchipe"	2018	7	12	2
"Zamora Chinchipe"	2018	7	13	1
"Zamora Chinchipe"	2018	7	14	2
"Zamora Chinchipe"	2018	7	15	0
"Zamora Chinchipe"	2018	7	16	1
"Zamora Chinchipe"	2018	7	17	0
"Zamora Chinchipe"	2018	7	18	0
"Zamora Chinchipe"	2018	7	19	0
"Zamora Chinchipe"	2018	7	20	1
"Zamora Chinchipe"	2018	7	21	2
"Zamora Chinchipe"	2018	7	22	1
"Zamora Chinchipe"	2018	7	23	1
"Zamora Chinchipe"	2018	7	24	0
"Zamora Chinchipe"	2018	7	25	1
"Zamora Chinchipe"	2018	7	26	1
"Zamora Chinchipe"	2018	7	27	0
"Zamora Chinchipe"	2018	7	28	4
"Zamora Chinchipe"	2018	7	29	1
"Zamora Chinchipe"	2018	7	30	0
"Zamora Chinchipe"	2018	7	31	1
"Zamora Chinchipe"	2018	8	1	3
"Zamora Chinchipe"	2018	8	2	1
"Zamora Chinchipe"	2018	8	3	0
"Zamora Chinchipe"	2018	8	4	0
"Zamora Chinchipe"	2018	8	5	0
"Zamora Chinchipe"	2018	8	6	0
"Zamora Chinchipe"	2018	8	7	0
"Zamora Chinchipe"	2018	8	8	2
"Zamora Chinchipe"	2018	8	9	2
"Zamora Chinchipe"	2018	8	10	0
"Zamora Chinchipe"	2018	8	11	5
"Zamora Chinchipe"	2018	8	12	1
"Zamora Chinchipe"	2018	8	13	0
"Zamora Chinchipe"	2018	8	14	4
"Zamora Chinchipe"	2018	8	15	0
"Zamora Chinchipe"	2018	8	16	2
"Zamora Chinchipe"	2018	8	17	1
"Zamora Chinchipe"	2018	8	18	1
"Zamora Chinchipe"	2018	8	19	2
"Zamora Chinchipe"	2018	8	20	0
"Zamora Chinchipe"	2018	8	21	0
"Zamora Chinchipe"	2018	8	22	1
"Zamora Chinchipe"	2018	8	23	0
"Zamora Chinchipe"	2018	8	24	0
"Zamora Chinchipe"	2018	8	25	0
"Zamora Chinchipe"	2018	8	26	3
"Zamora Chinchipe"	2018	8	27	1
"Zamora Chinchipe"	2018	8	28	1
"Zamora Chinchipe"	2018	8	29	2
"Zamora Chinchipe"	2018	8	30	1
"Zamora Chinchipe"	2018	8	31	0
"Zamora Chinchipe"	2018	9	1	0
"Zamora Chinchipe"	2018	9	2	0
"Zamora Chinchipe"	2018	9	3	0
"Zamora Chinchipe"	2018	9	4	0
"Zamora Chinchipe"	2018	9	5	1
"Zamora Chinchipe"	2018	9	6	0
"Zamora Chinchipe"	2018	9	7	0
"Zamora Chinchipe"	2018	9	8	0
"Zamora Chinchipe"	2018	9	9	1
"Zamora Chinchipe"	2018	9	10	2
"Zamora Chinchipe"	2018	9	11	0
"Zamora Chinchipe"	2018	9	12	1
"Zamora Chinchipe"	2018	9	13	1
"Zamora Chinchipe"	2018	9	14	0
"Zamora Chinchipe"	2018	9	15	1
"Zamora Chinchipe"	2018	9	16	0
"Zamora Chinchipe"	2018	9	17	1
"Zamora Chinchipe"	2018	9	18	1
"Zamora Chinchipe"	2018	9	19	1
"Zamora Chinchipe"	2018	9	20	1
"Zamora Chinchipe"	2018	9	21	0
"Zamora Chinchipe"	2018	9	22	0
"Zamora Chinchipe"	2018	9	23	0
"Zamora Chinchipe"	2018	9	24	1
"Zamora Chinchipe"	2018	9	25	0
"Zamora Chinchipe"	2018	9	26	0
"Zamora Chinchipe"	2018	9	27	2
"Zamora Chinchipe"	2018	9	28	1
"Zamora Chinchipe"	2018	9	29	0
"Zamora Chinchipe"	2018	9	30	1
"Zamora Chinchipe"	2018	10	1	1
"Zamora Chinchipe"	2018	10	2	1
"Zamora Chinchipe"	2018	10	3	0
"Zamora Chinchipe"	2018	10	4	1
"Zamora Chinchipe"	2018	10	5	0
"Zamora Chinchipe"	2018	10	6	0
"Zamora Chinchipe"	2018	10	7	1
"Zamora Chinchipe"	2018	10	8	0
"Zamora Chinchipe"	2018	10	9	0
"Zamora Chinchipe"	2018	10	10	1
"Zamora Chinchipe"	2018	10	11	0
"Zamora Chinchipe"	2018	10	12	0
"Zamora Chinchipe"	2018	10	13	0
"Zamora Chinchipe"	2018	10	14	0
"Zamora Chinchipe"	2018	10	15	2
"Zamora Chinchipe"	2018	10	16	0
"Zamora Chinchipe"	2018	10	17	0
"Zamora Chinchipe"	2018	10	18	0
"Zamora Chinchipe"	2018	10	19	0
"Zamora Chinchipe"	2018	10	20	0
"Zamora Chinchipe"	2018	10	21	1
"Zamora Chinchipe"	2018	10	22	0
"Zamora Chinchipe"	2018	10	23	1
"Zamora Chinchipe"	2018	10	24	0
"Zamora Chinchipe"	2018	10	25	0
"Zamora Chinchipe"	2018	10	26	1
"Zamora Chinchipe"	2018	10	27	2
"Zamora Chinchipe"	2018	10	28	0
"Zamora Chinchipe"	2018	10	29	2
"Zamora Chinchipe"	2018	10	30	0
"Zamora Chinchipe"	2018	10	31	0
"Zamora Chinchipe"	2018	11	1	1
"Zamora Chinchipe"	2018	11	2	0
"Zamora Chinchipe"	2018	11	3	1
"Zamora Chinchipe"	2018	11	4	0
"Zamora Chinchipe"	2018	11	5	0
"Zamora Chinchipe"	2018	11	6	1
"Zamora Chinchipe"	2018	11	7	0
"Zamora Chinchipe"	2018	11	8	0
"Zamora Chinchipe"	2018	11	9	0
"Zamora Chinchipe"	2018	11	10	1
"Zamora Chinchipe"	2018	11	11	1
"Zamora Chinchipe"	2018	11	12	1
"Zamora Chinchipe"	2018	11	13	0
"Zamora Chinchipe"	2018	11	14	0
"Zamora Chinchipe"	2018	11	15	0
"Zamora Chinchipe"	2018	11	16	0
"Zamora Chinchipe"	2018	11	17	1
"Zamora Chinchipe"	2018	11	18	1
"Zamora Chinchipe"	2018	11	19	2
"Zamora Chinchipe"	2018	11	20	0
"Zamora Chinchipe"	2018	11	21	1
"Zamora Chinchipe"	2018	11	22	0
"Zamora Chinchipe"	2018	11	23	1
"Zamora Chinchipe"	2018	11	24	1
"Zamora Chinchipe"	2018	11	25	0
"Zamora Chinchipe"	2018	11	26	0
"Zamora Chinchipe"	2018	11	27	0
"Zamora Chinchipe"	2018	11	28	0
